ID,Name,Sex,Age,Height,Weight,Sport,Event,Medal
114598,Paul Steele,M,26,195,93,Rowing,Rowing Men's Coxed Eights,Gold
114602,Randall Scott Steele,M,26,173,59,Sailing,Sailing Men's Windsurfer,Silver
114604,Willie Samuel Steele,M,25,180,73,Athletics,Athletics Men's Long Jump,Gold
114609,Alexander Lennart Steen,M,29,182,95,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
114612,Ingrid Steen,F,20,178,77,Handball,Handball Women's Handball,Silver
114665,Ivo Stefanoni,M,20,165,55,Rowing,Rowing Men's Coxed Fours,Gold
114694,Zuzana tefeekov,F,24,166,65,Shooting,Shooting Women's Trap,Silver
114707,Jessica Marie Steffens,F,21,183,75,Water Polo,Water Polo Women's Water Polo,Silver
114708,"Margaret Ann ""Maggie"" Steffens",F,19,173,74,Water Polo,Water Polo Women's Water Polo,Gold
114710,John William Steffensen,M,21,180,71,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
114724,Bastian Steger,M,31,170,65,Table Tennis,Table Tennis Men's Team,Bronze
114737,Henrik Stehlik,M,23,175,67,Trampolining,Trampolining Men's Individual,Bronze
114753,Boris Steimetz,M,21,187,75,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
114764,Hans-Peter Steinacher,M,32,180,73,Sailing,Sailing Mixed Multihull,Gold
114774,Michael Steinbach,M,22,195,93,Rowing,Rowing Men's Quadruple Sculls,Gold
114776,Wolfgang Steinbach,M,25,166,66,Football,Football Men's Football,Silver
114778,Walter Steinbauer,M,27,170,80,Bobsleigh,Bobsleigh Men's Four,Bronze
114786,Ute Steindorf,F,22,176,72,Rowing,Rowing Women's Coxless Pairs,Gold
114795,Andr Steiner,M,26,196,94,Rowing,Rowing Men's Quadruple Sculls,Gold
114823,"Hans Christopher ""Chris"" Steinfeld",M,24,185,66,Sailing,Sailing Mixed Two Person Dinghy,Silver
114831,Ingo Steinhfel,M,21,172,75.5,Weightlifting,Weightlifting Men's Middleweight,Silver
114845,dm Steinmetz,M,24,198,104,Water Polo,Water Polo Men's Water Polo,Gold
114847,Barnabs Steinmetz,M,24,196,98,Water Polo,Water Polo Men's Water Polo,Gold
114849,Jnos Steinmetz,M,20,190,92,Water Polo,Water Polo Men's Water Polo,Bronze
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",F,16,167,57,Swimming,Swimming Women's 100 metres Freestyle,Gold
114857,Stefan Steinweg,M,23,183,80,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
114866,"Phillip William ""Otto"" Stekl",M,28,193,93,Rowing,Rowing Men's Coxless Fours,Silver
114887,Igor Anatolyevich Stelnov,M,20,192,94,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114897,Sanna Tutteli Stn,F,31,171,63,Rowing,Rowing Women's Lightweight Double Sculls,Silver
114919,Boris Andrianovich Stenin,M,25,171,71,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
114924,Jan Ingemar Stenmark,M,19,181,75,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
114928,"Oskar Albinus ""Albin"" Stenroos",M,23,173,64,Athletics,"Athletics Men's 10,000 metres",Bronze
114929,Sten Einar Stensen,M,24,183,74,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
114934,Henrik Olof Stenson,M,40,188,86,Golf,Golf Men's Individual,Silver
114954,Oleg Sergeyevich Stepanov,M,24,175,69,Judo,Judo Men's Lightweight,Bronze
114962,Stanislav Ivanovich Stepashkin,M,24,163,57,Boxing,Boxing Men's Featherweight,Gold
114981,Helen Herring Stephens,F,18,182,70,Athletics,Athletics Women's 100 metres,Gold
114982,John M. Stephens,M,24,182,84,Baseball,Baseball Men's Baseball,Silver
114983,Kelly Stephens (-Tysland),F,22,167,59,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
114996,Wayne Frederick Stephenson,M,23,175,79,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
114999,Piotr Stpie,M,28,176,82,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
115008,Jan trba,M,31,183,85,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
115010,Amlia Sterbinszky,F,25,172,62,Handball,Handball Women's Handball,Bronze
115011,Leo Sterckx,M,24,178,80,Cycling,Cycling Men's Sprint,Silver
115014,Constantin Sterea,M,29,186,80,Volleyball,Volleyball Men's Volleyball,Bronze
115039,Tetiana Ivanivna Stetsenko (-Buniak),F,23,187,86,Rowing,Rowing Women's Coxed Eights,Silver
115044,Heinz Stettler,M,31,188,108,Bobsleigh,Bobsleigh Men's Four,Bronze
115046,Anni Steuer (-Ludewig),F,23,177,67,Athletics,Athletics Women's 80 metres Hurdles,Silver
115059,Jovana Stevanovi,F,24,192,72,Volleyball,Volleyball Women's Volleyball,Silver
115078,"Jeffrey Allen ""Jeff"" Stevens",M,24,188,93,Baseball,Baseball Men's Baseball,Bronze
115091,Raymond Stevens,M,28,183,95,Judo,Judo Men's Half-Heavyweight,Silver
115097,"William Edwards ""Bill"" Stevenson",M,23,183,77,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
115113,Shakur Stevenson,M,19,173,56,Boxing,Boxing Men's Bantamweight,Silver
115114,Tefilo Stevenson Laurence,M,20,190,95,Boxing,Boxing Men's Heavyweight,Gold
115115,Toby Lynn Stevenson,M,27,185,81,Athletics,Athletics Men's Pole Vault,Silver
115123,Natalie Alwyne Steward,F,17,174,70,Swimming,Swimming Women's 100 metres Freestyle,Bronze
115129,Anthea Dorine Stewart (Allin-),F,35,160,56,Hockey,Hockey Women's Hockey,Gold
115132,Breanna Mackenzie Stewart,F,21,193,79,Basketball,Basketball Women's Basketball,Gold
115134,Chelsea Blaine Stewart,F,22,165,54,Football,Football Women's Football,Bronze
115138,Danielle Stewart,F,27,165,65,Softball,Softball Women's Softball,Bronze
115139,Dennis C. Stewart,M,28,182,95,Judo,Judo Men's Half-Heavyweight,Bronze
115148,Ian Stewart,M,23,178,65,Athletics,"Athletics Men's 5,000 metres",Bronze
115156,Kerron Stewart,F,24,175,61,Athletics,Athletics Women's 100 metres,Silver
115167,"Simon ""Ossie"" Stewart",M,38,175,80,Sailing,Sailing Mixed Three Person Keelboat,Bronze
115179,"Stephen John ""Steve"" Stewart",M,26,195,90,Rowing,Rowing Men's Coxed Eights,Bronze
115207,"Terri Lee Stickles (-Meja, -Strunck)",F,18,178,68,Swimming,Swimming Women's 400 metres Freestyle,Bronze
115236,Kevin Raymond Still,M,23,195,91,Rowing,Rowing Men's Coxed Pairs,Bronze
115243,John Stuart Stillings,M,29,174,50,Rowing,Rowing Men's Coxed Fours,Silver
115246,Vladimir timac,M,28,211,112,Basketball,Basketball Men's Basketball,Silver
115247,"Archibald ""Archie"" Stinchcombe",M,23,178,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
115250,Vasile Stng,M,23,188,84,Handball,Handball Men's Handball,Bronze
115257,Karlo Stipani,M,22,183,85,Water Polo,Water Polo Men's Water Polo,Silver
115276,Karen Elizabeth Stives,F,33,160,48,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
115284,Shirley Anne Stobs,F,18,162,56,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
115290,Gerhard Karl Eduard Stck,M,25,184,91,Athletics,Athletics Men's Shot Put,Bronze
115295,Leonhard Stock,M,21,183,84,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
115298,Emmanuel Stockbroekx,M,22,189,88,Hockey,Hockey Men's Hockey,Silver
115303,Hermann Stcker,M,26,172,66,Football,Football Men's Football,Bronze
115308,Werner Stocker,M,26,178,78,Bobsleigh,Bobsleigh Men's Four,Gold
115316,Werner Stckl,M,20,188,94,Handball,Handball Men's Handball,Bronze
115321,"Phillip Matthew ""Phil"" Stockman",M,24,200,100,Baseball,Baseball Men's Baseball,Silver
115322,"Jacob Petrus ""Jaap"" Stockmann",M,28,193,80,Hockey,Hockey Men's Hockey,Silver
115325,John Houston Stockton,M,30,185,79,Basketball,Basketball Men's Basketball,Gold
115327,"Marcus William ""Mark"" Stockwell",M,21,196,88,Swimming,Swimming Men's 100 metres Freestyle,Silver
115334,Hayden Ernest Stoeckel,M,23,197,95,Swimming,Swimming Men's 100 metres Backstroke,Bronze
115335,Stphane Camille Andr Stoecklin,M,23,185,82,Handball,Handball Men's Handball,Bronze
115348,Vasilka Rafailova Stoeva (Malusheva-),F,32,174,105,Athletics,Athletics Women's Discus Throw,Bronze
115362,Henry Sthr,M,28,194,120,Judo,Judo Men's Heavyweight,Silver
115366,"Nicolae ""Nicu"" Stoian",M,23,195,82,Volleyball,Volleyball Men's Volleyball,Bronze
115392,Dragan Stojkovi,M,19,174,73,Football,Football Men's Football,Bronze
115452,Saulius tombergas,M,22,204,100,Basketball,Basketball Men's Basketball,Bronze
115470,Dwight Edwin Stones,M,18,197,81,Athletics,Athletics Men's High Jump,Bronze
115485,Hestrie Storbeck-Cloete (-Els),F,22,185,68,Athletics,Athletics Women's High Jump,Silver
115486,Karl Konrad Storch,M,38,184,110,Athletics,Athletics Men's Hammer Throw,Silver
115488,Botond Storcz,M,25,183,87,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
115507,"Jeffery Malcolm ""Jeff"" Stork",M,28,190,91,Volleyball,Volleyball Men's Volleyball,Gold
115508,Sture Henrik Stork,M,26,178,79,Sailing,Sailing Mixed 5.5 metres,Gold
115509,David Storl,M,21,198,117,Athletics,Athletics Men's Shot Put,Silver
115511,"James Eugene ""Jim"" Storm",M,23,202,95,Rowing,Rowing Men's Double Sculls,Silver
115534,Etienne Stott,M,33,182,83,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
115540,Amar'e Carsares Stoudemire,M,24,200,102,Basketball,Basketball Men's Basketball,Bronze
115541,Sharon Marie Stouder (-Clark),F,15,173,61,Swimming,Swimming Women's 100 metres Freestyle,Silver
115553,"William Arthur ""Bill"" Stowe",M,24,191,89,Rowing,Rowing Men's Coxed Eights,Gold
115554,Belinda Josephine Marion Stowell,F,29,172,68,Sailing,Sailing Women's Two Person Dinghy,Gold
115555,Julia Gray Stowers,F,18,185,66,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
115558,Blagovest Nikolov Stoyanov,M,24,183,86,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
115563,Khristo Stoyanov,M,27,184,80,Volleyball,Volleyball Men's Volleyball,Silver
115578,Mariya Stoyanova,F,28,183,75,Basketball,Basketball Women's Basketball,Bronze
115580,Penka Stoyanova,F,26,183,75,Basketball,Basketball Women's Basketball,Bronze
115581,Radka Yordanova Stoyanova,F,24,185,85,Rowing,Rowing Women's Coxless Pairs,Silver
115585,Trendafil Stoychev,M,23,170,82,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
115603,"Rodney ""Rod"" Strachan",M,20,183,77,Swimming,Swimming Men's 400 metres Individual Medley,Gold
115616,Martin Straka,M,25,178,81,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
115621,Gennady Nikolayevich Strakhov,M,27,177,90,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
115625,Thilo Stralkowski,M,25,190,92,Hockey,Hockey Men's Hockey,Gold
115634,Lennart Strand,M,27,173,61,Athletics,"Athletics Men's 1,500 metres",Silver
115665,Stephen James Strasburg,M,20,196,98,Baseball,Baseball Men's Baseball,Bronze
115697,Jrgen Straub,M,26,182,62,Athletics,"Athletics Men's 1,500 metres",Silver
115698,Annegret Strauch (-Hmisch),F,19,184,77,Rowing,Rowing Women's Coxed Eights,Gold
115706,Astrid Strau,F,19,187,82,Swimming,Swimming Women's 800 metres Freestyle,Silver
115708,Thomas Strau,M,22,189,89,Rowing,Rowing Men's Coxless Pairs,Bronze
115709,Scott D. Strausbaugh,M,29,175,61,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
115717,Jrmy Stravius,M,24,190,86,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
115723,Branko trbac,M,27,187,79,Handball,Handball Men's Handball,Gold
115730,Sigita Streen-Maeikait,F,21,183,76,Handball,Handball Women's Handball,Gold
115731,Picabo Street,F,22,170,74,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
115738,Joachim Streich,M,21,172,75,Football,Football Men's Football,Bronze
115740,Mario Streit,M,21,200,92,Rowing,Rowing Men's Coxed Pairs,Silver
115748,Eduard Anatolyevich Streltsov,M,19,182,80,Football,Football Men's Football,Gold
115752,Ernst Streng,M,22,175,67,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
115753,Jnis Strenga,M,28,183,92,Bobsleigh,Bobsleigh Men's Four,Silver
115755,Andrew Edward Strenk,M,19,188,75,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
115756,Thorsten Streppelhoff,M,22,198,90,Rowing,Rowing Men's Coxed Eights,Bronze
115758,Ivan Alekseyevich Stretovich,M,19,170,59,Gymnastics,Gymnastics Men's Team All-Around,Silver
115768,Shirley Barbara Strickland de la Hunty,F,23,172,57,Athletics,Athletics Women's 100 metres,Bronze
115777,Hilda Gwendolyn Strike (-Sisson),F,21,159,48,Athletics,Athletics Women's 100 metres,Silver
115786,Ratko tritof,M,24,195,102,Water Polo,Water Polo Men's Water Polo,Silver
115790,Manuel trlek,M,23,182,82,Handball,Handball Men's Handball,Bronze
115794,Jlius Strnisko,M,21,188,102,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
115795,Eric Martin Strobel,M,21,178,79,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
115796,Martin Strobel,M,30,189,90,Handball,Handball Men's Handball,Bronze
115799,Gaston M. Strobino,M,20,160,50,Athletics,Athletics Men's Marathon,Bronze
115808,Wolfgang Strdter,M,24,174,72,Hockey,Hockey Men's Hockey,Gold
115832,Mika Juhani Strmberg,M,23,182,84.5,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
115836,Mris trombergs,M,21,186,90,Cycling,Cycling Men's BMX,Gold
115844,"Judith Ann ""Judy"" Strong",F,24,172,66,Hockey,Hockey Women's Hockey,Bronze
115883,Ioana Strungaru (Crciun-),F,27,180,77,Rowing,Rowing Women's Coxed Eights,Bronze
115886,Brbel Struppert (Schrickel-),F,21,158,50,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115900,Marius Strzalka,M,21,186,84,Fencing,"Fencing Men's epee, Team",Silver
115943,"Christa Stubnick (Seliger-, -Fischer)",F,22,159,52,Athletics,Athletics Women's 100 metres,Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,26,183,66,Athletics,Athletics Women's Pole Vault,Silver
115968,Marina Guryevna Studneva (Babenko-),F,21,182,80,Rowing,Rowing Women's Coxed Fours,Bronze
115975,Thomas Stuer-Lauridsen,M,21,191,78,Badminton,Badminton Men's Singles,Bronze
115986,Tatyana Sergeyevna Stukalova,F,28,160,63,Weightlifting,Weightlifting Women's Middleweight,Bronze
115992,"Michael Duane ""Mike"" Stulce",M,23,191,123,Athletics,Athletics Men's Shot Put,Gold
116003,Jeanne Georgette Stunyo (-Korpak),F,20,157,54,Diving,Diving Women's Springboard,Silver
116048,Yury Viktorovich Styopkin,M,28,193,100,Judo,Judo Men's Half-Heavyweight,Bronze
116057,Heidi Elin Stre,F,33,176,67,Football,Football Women's Football,Bronze
116058,Steffen Skr Strseth,M,21,187,92,Rowing,Rowing Men's Double Sculls,Silver
116063,Su Huijuan,F,24,179,72,Volleyball,Volleyball Women's Volleyball,Bronze
116102,Leonel Surez Fajardo,M,20,181,68,Athletics,Athletics Men's Decathlon,Bronze
116122,"Pernell Karl ""PK"" Subban",M,24,183,98,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116136,Antnio Salvador Sucar,M,21,200,100,Basketball,Basketball Men's Basketball,Bronze
116139,Mara Beln Succi,F,22,177,72,Hockey,Hockey Women's Hockey,Bronze
116144,Franois Suchanecki,M,22,186,73,Fencing,"Fencing Men's epee, Team",Silver
116155,Jan Such,M,23,174,73,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116165,Marina Vladimirovna Sudakova (Yartseva-),F,27,165,66,Handball,Handball Women's Handball,Gold
116166,Attila Sudr,M,22,187,81,Water Polo,Water Polo Men's Water Polo,Gold
116173,Andrew Hancock Sudduth,M,22,191,91,Rowing,Rowing Men's Coxed Eights,Silver
116174,Jill Sudduth,F,24,172,54,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
116194,Patrick Suffo Kengn,M,22,176,83,Football,Football Men's Football,Gold
116197,Sadatoshi Sugahara,M,25,177,73,Volleyball,Volleyball Men's Volleyball,Bronze
116207,Yasaburo Sugawara,M,23,167,71,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
116208,Noriko Sugawara-Narazaki,F,23,157,52,Judo,Judo Women's Half-Lightweight,Bronze
116219,Mika Sugimoto,F,27,165,100,Judo,Judo Women's Heavyweight,Silver
116231,Masanori Sugiura,M,24,180,82,Baseball,Baseball Men's Baseball,Bronze
116235,Kayoko Sugiyama,F,22,178,69,Volleyball,Volleyball Women's Volleyball,Bronze
116236,Kento Sugiyama,M,23,175,83,Baseball,Baseball Men's Baseball,Bronze
116261,Sui Jianshuang,F,19,177,51,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
116265,Sui Xinmei,F,31,172,90,Athletics,Athletics Women's Shot Put,Silver
116269,Kai Petri Suikkanen,M,28,188,89.5,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116297,Olga Leonidovna Sukharnova,F,21,192,94,Basketball,Basketball Women's Basketball,Gold
116300,Sergey Nikolayevich Sukhoruchenkov,M,23,176,72,Cycling,"Cycling Men's Road Race, Individual",Gold
116307,Jevgenijus uklinas,M,26,196,109,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Silver
116309,Goran Sukno,M,25,188,86,Water Polo,Water Polo Men's Water Polo,Gold
116310,Sandro Sukno,M,22,200,93,Water Polo,Water Polo Men's Water Polo,Gold
116321,Tengiz Sulakvelidze,M,23,178,76,Football,Football Men's Football,Bronze
116322,Ari Juhani Sulander,M,29,187,86.5,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
116329,Niklas Sle,M,20,195,95,Football,Football Men's Football,Silver
116336,Naim Sleymanolu,M,21,150,62,Weightlifting,Weightlifting Men's Featherweight,Gold
116339,Renart Vafich Suleymanov,M,31,171,70,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",Bronze
116362,"Francis Cornelius ""Frank"" Sullivan",M,34,180,81,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116368,Joseph Sullivan,M,25,182,82,Rowing,Rowing Men's Double Sculls,Gold
116372,Michael J. Sullivan,M,41,163,76,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
116398,Bakhodirdzhon Sultanov,M,19,166,57,Boxing,Boxing Men's Bantamweight,Bronze
116424,Jemima Jelagat Sumgong,F,31,160,45,Athletics,Athletics Women's Marathon,Gold
116443,Laura Ann Summerton-Hodges,F,20,190,78,Basketball,Basketball Women's Basketball,Silver
116444,Rosalynn Diane Sumners (-Kain),F,19,155,47,Figure Skating,Figure Skating Women's Singles,Silver
116447,Irina Vladimirovna Sumnikova (Sviridenko-),F,23,170,60,Basketball,Basketball Women's Basketball,Bronze
116455,Sun Dan,F,21,177,57,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
116456,Sun Dandan,F,19,162,58,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
116459,Sun Fuming,F,22,178,124,Judo,Judo Women's Heavyweight,Gold
116478,Sun Man,F,27,176,64,Badminton,Badminton Mixed Doubles,Bronze
116486,Sun Qingmei,F,30,162,56,Football,Football Women's Football,Silver
116487,Sun Qiuting,F,22,171,55,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
116491,Sun Shuwei,M,16,155,45,Diving,Diving Men's Platform,Gold
116495,Sun Tiantian,F,22,175,64,Tennis,Tennis Women's Doubles,Gold
116498,Sun Wen,F,23,162,60,Football,Football Women's Football,Silver
116499,Sun Wenyan,F,22,170,58,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116503,Sun Xiulan,F,23,168,63,Handball,Handball Women's Handball,Bronze
116504,Sun Yanan,F,23,161,51,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
116511,Sun Yiwen,F,24,177,63,Fencing,"Fencing Women's epee, Individual",Bronze
116514,Sun Yujie,F,19,185,78,Fencing,"Fencing Women's epee, Individual",Bronze
116521,Ivan Sunara,M,25,203,95,Basketball,Basketball Men's Basketball,Bronze
116525,Heidi Sundal,F,25,181,75,Handball,Handball Women's Handball,Silver
116546,Olav Sunde,M,24,180,77,Athletics,Athletics Men's Javelin Throw,Bronze
116548,Jrgen Lars Sundelin,M,23,181,70,Sailing,Sailing Mixed 5.5 metres,Gold
116549,Peter Nils Sundelin,M,21,191,87,Sailing,Sailing Mixed 5.5 metres,Gold
116551,Ulf Artur Sundelin,M,25,185,73,Sailing,Sailing Mixed 5.5 metres,Gold
116557,Paul Benedict Sunderland,M,32,195,86,Volleyball,Volleyball Men's Volleyball,Gold
116567,Karl Ronnie Sundin,M,35,186,100,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116578,Holger Bertil Sundstrm,M,39,186,85,Sailing,Sailing Mixed Two Person Keelboat,Bronze
116589,Sung Yu-Chi,M,26,174,68,Taekwondo,Taekwondo Men's Featherweight,Bronze
116593,Vicky Sunohara,F,27,170,75,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
116606,Tommy Roger Suoraniemi,M,23,164,65,Handball,Handball Men's Handball,Silver
116626,Eva uranov (Kucmanov-),F,26,172,58,Athletics,Athletics Women's Long Jump,Bronze
116628,Andrey Aleksandrovich Suraykin,M,23,170,68,Figure Skating,Figure Skating Mixed Pairs,Silver
116662,Hermawan Susanto,M,24,170,62,Badminton,Badminton Men's Singles,Bronze
116664,Herman Johan Suselbeek,M,24,183,85,Rowing,Rowing Men's Coxed Pairs,Silver
116672,Marian Franciszek Suski,M,26,172,65,Fencing,"Fencing Men's Sabre, Team",Bronze
116676,Viktor Nikolayevich Suslin,M,24,190,99,Rowing,Rowing Men's Coxed Eights,Bronze
116678,Inna Yevgenyevna Suslina,F,29,184,79,Handball,Handball Women's Handball,Silver
116682,Christina Sussiek (-Echte),F,24,166,54,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
116691,Khassaraporn Suta,F,28,150,57,Weightlifting,Weightlifting Women's Lightweight,Bronze
116703,"Robert Allen ""Rob"" Suter",M,22,175,81,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116704,Ryan Suter,M,25,185,91,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116710,Darren John Sutherland,M,26,182,75,Boxing,Boxing Men's Middleweight,Bronze
116716,Ivan Carl Sutherland,M,25,183,86,Rowing,Rowing Men's Coxed Eights,Bronze
116754,Julie Sutton-Skinner,F,33,173,64,Curling,Curling Women's Curling,Bronze
116774,Sten Suvio (Schuschin-),M,24,170,66.5,Boxing,Boxing Men's Welterweight,Gold
116805,Emiko Suzuki,F,22,168,57,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116817,Keiji Suzuki,M,24,185,100,Judo,Judo Men's Heavyweight,Gold
116828,Satomi Suzuki,F,21,168,62,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20,169,60,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
116856,Anton vajlen,M,26,184,86,Football,Football Men's Football,Silver
116858,Gunde Anders Svan,M,22,188,81,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Athletics,Athletics Men's 5 mile,Silver
116872,Anna Maria Svrd-Le Moine (Bergstrm-),F,32,165,59,Curling,Curling Women's Curling,Gold
116897,Rbert vehla,M,23,186,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
116913,Cathrine Svendsen (-Roll-Mathiesen),F,20,182,76,Handball,Handball Women's Handball,Silver
116920,Jon Howard Svendsen,M,30,190,93,Water Polo,Water Polo Men's Water Polo,Silver
116966,Lars Magnus Svensson,M,30,180,80,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116971,Per Oskar Svensson,M,21,188,105,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
116979,Tina Svensson (-Grnlund),F,29,168,62,Football,Football Women's Football,Bronze
116980,Tomas Runar Svensson,M,24,193,93,Handball,Handball Men's Handball,Silver
